image,video_path,title,duration,views,date_posted,title_lower,series,error,days_since_posted,views_int,duration_sec,duration_min
https://i.ytimg.com/vi/cw0A9FUTEKE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBY4adwHkvob6Fyg7k60m1c7xeBkA,/watch?v=cw0A9FUTEKE,The Truth About 5G ft. MKBHD,      13:39    ,569K ,3 weeks ago,the truth about 5g ft. mkbhd,None,True,21,56900000,689,11.48
https://i.ytimg.com/vi/PI3hne8C8rU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDK1cCftMWcDjBF9eljy6pEx_kQGw,/watch?v=PI3hne8C8rU,The Teeth Song (Memorize Every Tooth),      4:18    ,265K ,1 month ago,the teeth song (memorize every tooth),None,True,1,26500000,218,3.63
https://i.ytimg.com/vi/yWUHQaeTf9U/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBZXREskUM0MRW3fgZH3J052ePgFA,/watch?v=yWUHQaeTf9U,Are Young People Safe? | Coronavirus,      7:10    ,440K ,1 month ago,are young people safe? | coronavirus, Coronavirus,False,1,44000000,360,6.0
https://i.ytimg.com/vi/p0Su-xQHffM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB3Gs9unShbZyKg4Utl9amHRXvzIA,/watch?v=p0Su-xQHffM,Is Hydroxychloroquine The New Coronavirus Cure? | COVID-19 Antivirals,      10:20    ,768K ,2 months ago,is hydroxychloroquine the new coronavirus cure? | covid-19 antivirals, COVID-19 Antivirals,False,2,76800000,520,8.67
https://i.ytimg.com/vi/SSuxVwMkcpA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAgX93pfKTjT20bNKf5l13sAjcppA,/watch?v=SSuxVwMkcpA,The Coronavirus Vaccine Explained | COVID-19,      10:40    ,2.1M ,2 months ago,the coronavirus vaccine explained | covid-19, COVID-19,False,2,2100000,540,9.0
https://i.ytimg.com/vi/oqtfqVsFaqc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLASUJzfI04tTTs3hzMUI461tTjgkg,/watch?v=oqtfqVsFaqc,What Happens When There Is A Pandemic? | CORONAVIRUS,      7:12    ,1.8M ,3 months ago,what happens when there is a pandemic? | coronavirus, CORONAVIRUS,False,3,1800000,362,6.03
https://i.ytimg.com/vi/Y_B6VADhY84/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCXoE6kBKbqWtrf3EKF692r8Hdc2A,/watch?v=Y_B6VADhY84,The ONLY 3 Study Hacks Everyone Should Know - Science Proven Techniques,      10:06    ,566K ,3 months ago,the only 3 study hacks everyone should know - science proven techniques,None,True,3,56600000,506,8.43
https://i.ytimg.com/vi/OTYfke545vI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCfh0qG5PR6gvsUkvt3SFSbTxf8Mw,/watch?v=OTYfke545vI,What Actually Happens If You Get Coronavirus?,      8:27    ,12M ,4 months ago,what actually happens if you get coronavirus?,None,True,4,12000000,427,7.12
https://i.ytimg.com/vi/js6uTRT8KO4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAipETDOfAiLOdoLXkvqHDcUe3mkA,/watch?v=js6uTRT8KO4,This is the First LIVING Robot and it's Unbelievable,      8:52    ,963K ,4 months ago,this is the first living robot and it's unbelievable,None,True,4,96300000,452,7.53
https://i.ytimg.com/vi/SUO18ePnqz4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCM3YSoe0j83sbpEC9xBOCZttXqlA,/watch?v=SUO18ePnqz4,Can Your Testicles Taste? (TikTok Trend),      6:11    ,332K ,4 months ago,can your testicles taste? (tiktok trend),None,True,4,33200000,311,5.18
https://i.ytimg.com/vi/XcH1D5m9exg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDNnmdH6ye40-Z5NSafVWAlduryKw,/watch?v=XcH1D5m9exg,This is Why Bad News Hijacks Your Brain,      4:29    ,228K ,4 months ago,this is why bad news hijacks your brain,None,True,4,22800000,229,3.82
https://i.ytimg.com/vi/jRdP6n1V2yU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCiO7HnCDPaC6KA70DuP2PwLsCUAw,/watch?v=jRdP6n1V2yU,The Australia Fires Will Actually Have This Impact,      4:15    ,515K ,5 months ago,the australia fires will actually have this impact,None,True,5,51500000,215,3.58
https://i.ytimg.com/vi/le4WaHyEkmA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBeR0YH93OKbHn0z9IoFkDQ0JPVTA,/watch?v=le4WaHyEkmA,The Biggest Science of the DECADE (2010-2019),      11:58    ,182K ,5 months ago,the biggest science of the decade (2010-2019),None,True,5,18200000,608,10.13
https://i.ytimg.com/vi/TwTWyCIGblM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDsv008a_QTW6O-HrZFko7fJszndA,/watch?v=TwTWyCIGblM,Why Is It Hard To Like Your Own Body?,      3:41    ,624K ,5 months ago,why is it hard to like your own body?,None,True,5,62400000,191,3.18
https://i.ytimg.com/vi/fuvbS7cdKbs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBW_qSpn19v8SSfwN0n3belsw4ATQ,/watch?v=fuvbS7cdKbs,What If You Sleep 2 Hours Less Every Night?,      3:47    ,807K ,6 months ago,what if you sleep 2 hours less every night?,None,True,6,80700000,197,3.28
https://i.ytimg.com/vi/TxpjebYBQuk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCc5woreJsGQRG3oOpHoexIW5dbcg,/watch?v=TxpjebYBQuk,We Wore our Plastic Waste IN PUBLIC for 7 Days - It Changed Our Lives,      13:55    ,139K ,6 months ago,we wore our plastic waste in public for 7 days - it changed our lives,None,True,6,13900000,705,11.75
https://i.ytimg.com/vi/9M29ns1rUSE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBLtGdwYCEFmDJBqIjpMQTbyKI_Uw,/watch?v=9M29ns1rUSE,How To Talk To Climate Change Deniers,      8:06    ,184K ,6 months ago,how to talk to climate change deniers,None,True,6,18400000,406,6.77
https://i.ytimg.com/vi/Qq9CQKNplpw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDrk9G1_eXqiRaRxzQPNVaEhgrXzw,/watch?v=Qq9CQKNplpw,What If You Made A Song With Only Trees?,      2:47    ,281K ,7 months ago,what if you made a song with only trees?,None,True,7,28100000,147,2.45
https://i.ytimg.com/vi/ulEH4Mw8Bd0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAg_48JC6HQ6x0FEYfhW_rTbSERyw,/watch?v=ulEH4Mw8Bd0,"We became James Charles, Casey Neistat AND Jeffree Star.",      12:40    ,256K ,7 months ago,"we became james charles, casey neistat and jeffree star.",None,True,7,25600000,640,10.67
https://i.ytimg.com/vi/SrKCAwHpkMA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCgBPUXqnai-g9aW1mArM-nDP995w,/watch?v=SrKCAwHpkMA,Dear Smokers,      4:25    ,691K ,8 months ago,dear smokers,None,True,8,69100000,225,3.75
https://i.ytimg.com/vi/z30Wkbc8W_M/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAHo3wko8eGWGTXRI4R2V42K9yoEA,/watch?v=z30Wkbc8W_M,We Stayed Awake For 36 Hours And It Changed Our Faces,      11:41    ,1.6M ,8 months ago,we stayed awake for 36 hours and it changed our faces,None,True,8,1600000,591,9.85
https://i.ytimg.com/vi/YvZdXRP6Tig/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC7IYSUmZIPaengWjqXioTprtcl7A,/watch?v=YvZdXRP6Tig,Why You Shouldn’t Fear Death,      8:29    ,1M ,11 months ago,why you shouldn’t fear death,None,True,1,1000000,429,7.15
https://i.ytimg.com/vi/7lyLZyePlXs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD1gjeEgFBUcjN5NiQYhlGlMFxBAA,/watch?v=7lyLZyePlXs,What If We Just Burned All Our Trash?,      6:59    ,630K ,11 months ago,what if we just burned all our trash?,None,True,1,63000000,359,5.98
https://i.ytimg.com/vi/EiYm20F9WXU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBbBaB7bZbnBGEpQWJICRdlI88xrA,/watch?v=EiYm20F9WXU,How To Fall Asleep In 2 Minutes,      7:50    ,21M ,1 year ago,how to fall asleep in 2 minutes,None,True,365,21000000,400,6.67
https://i.ytimg.com/vi/ETJs5moej9M/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBASeE6pzUjuhbFxLuv_o1IRTMNRg,/watch?v=ETJs5moej9M,What if you never took off your Apple AirPods Pro?,      5:21    ,4.9M ,1 year ago,what if you never took off your apple airpods pro?,None,True,365,4900000,271,4.52
https://i.ytimg.com/vi/tfVgHRPC7Ao/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDCvMCnx7Z0QkBdC0_2RmGY6e6uNg,/watch?v=tfVgHRPC7Ao,The real reason conspiracy theories work,      8:52    ,780K ,1 year ago,the real reason conspiracy theories work,None,True,365,78000000,452,7.53
https://i.ytimg.com/vi/U5WvH_UylBU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC38F3338TewmfZ3uFGwukug9-PYQ,/watch?v=U5WvH_UylBU,"If ""A Star Is Born"" was literally about a star being born (Lady Gaga Shallow Parody)",      3:40    ,1.1M ,1 year ago,"if ""a star is born"" was literally about a star being born (lady gaga shallow parody)",None,True,365,1100000,190,3.17
https://i.ytimg.com/vi/1g08KdecSDY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDQOMz-h6se4zcP5WDQ_Czfyer3xg,/watch?v=1g08KdecSDY,The Real Reason Planes Crash | Boeing 737 Max 8,      5:08    ,485K ,1 year ago,the real reason planes crash | boeing 737 max 8, Boeing 737 Max 8,False,365,48500000,258,4.3
https://i.ytimg.com/vi/TbW_1MtC2So/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBtjo-F-G9jhyqsxfuOyDUtDW2RDA,/watch?v=TbW_1MtC2So,The Biggest Lie About Climate Change,      9:03    ,1.3M ,1 year ago,the biggest lie about climate change,None,True,365,1300000,453,7.55
https://i.ytimg.com/vi/7dFHOi3-enA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLANCxjVPzIkq9PAXEoApTdx_HKOQw,/watch?v=7dFHOi3-enA,Should You Get Lip Fillers?,      2:17    ,335K ,1 year ago,should you get lip fillers?,None,True,365,33500000,117,1.95
https://i.ytimg.com/vi/AdrnN3A79yc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDca661HuD85tvlH0wDDNwleKjN4Q,/watch?v=AdrnN3A79yc,How To Cram For Your Exam (Scientific Tips),      5:39    ,953K ,1 year ago,how to cram for your exam (scientific tips),None,True,365,95300000,289,4.82
https://i.ytimg.com/vi/vBS-u4_BytM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCxSuTYV8ifrflRk9OIsUqgQp5_iQ,/watch?v=vBS-u4_BytM,This Will Most Likely Kill You,      4:01    ,1.2M ,1 year ago,this will most likely kill you,None,True,365,1200000,201,3.35
https://i.ytimg.com/vi/n8_QERLOu40/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAM_b3oBVQB0VyueSSAImKSeWer8g,/watch?v=n8_QERLOu40,How To Get Over Your Ex,      3:47    ,733K ,1 year ago,how to get over your ex,None,True,365,73300000,197,3.28
https://i.ytimg.com/vi/GfyS3Q5ATbE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBcFSB5LjTtI9-4yGRFTzW1hjcETg,/watch?v=GfyS3Q5ATbE,Are You Capable of Murder?,      4:55    ,1.3M ,1 year ago,are you capable of murder?,None,True,365,1300000,255,4.25
https://i.ytimg.com/vi/Oj5hAazXcs8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAMXviUE12SGXHxLaVxf4YXpcnAyg,/watch?v=Oj5hAazXcs8,What Happens When You Freeze To Death?,      4:10    ,1.3M ,1 year ago,what happens when you freeze to death?,None,True,365,1300000,210,3.5
https://i.ytimg.com/vi/KSdU5B_fdVo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB7_QnRqcGo6knWQ7IARdcOc5U5XA,/watch?v=KSdU5B_fdVo,Will This Trick Your Mind? (Artificial Intelligence TEST),      4:19    ,1.8M ,1 year ago,will this trick your mind? (artificial intelligence test),None,True,365,1800000,219,3.65
https://i.ytimg.com/vi/w7foLl3Z-ts/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBf4s97AbCDkeIprzaGDrKV8XPZQg,/watch?v=w7foLl3Z-ts,Dear Jake Paul,      5:51    ,1.3M ,1 year ago,dear jake paul,None,True,365,1300000,301,5.02
https://i.ytimg.com/vi/pX3U1pcbp24/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAldbCd1cCFhztlWAIEpiTPTPWddQ,/watch?v=pX3U1pcbp24,What Can You Buy With 5.7 Billion Dollars? (Trump's Wall Cost),      2:23    ,1.1M ,1 year ago,what can you buy with 5.7 billion dollars? (trump's wall cost),None,True,365,1100000,123,2.05
https://i.ytimg.com/vi/lqriCSSsMiA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCXMtkc2yDlxUBd6Gc_b_k3-UZp-w,/watch?v=lqriCSSsMiA,What If You Stopped Brushing Your Teeth Forever?,      2:58    ,1.3M ,1 year ago,what if you stopped brushing your teeth forever?,None,True,365,1300000,158,2.63
https://i.ytimg.com/vi/2JOwhd7SgBo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD2sHIDjNph_xnMbGFszG-nE_gMlw,/watch?v=2JOwhd7SgBo,This Is Why The Holidays Can Suck!,      2:51    ,486K ,1 year ago,this is why the holidays can suck!,None,True,365,48600000,151,2.52
,/watch?v=m-vJc1olyec,Breathin - Ariana Grande SCIENCE Acapella,      2:42    ,1M ,1 year ago,breathin - ariana grande science acapella,None,True,365,1000000,142,2.37
,/watch?v=3Xpc0ny2xEI,What If You Are Stressed Everyday?,      2:30    ,667K ,1 year ago,what if you are stressed everyday?,None,True,365,66700000,130,2.17
,/watch?v=-Omnk3C-1YA,What If You Only Ate Chips?,      3:13    ,1.3M ,1 year ago,what if you only ate chips?,None,True,365,1300000,163,2.72
,/watch?v=7HH7uCfBw0k,Stoned Girl Tries To Explain the Digestive System | STONED SCIENCE,      4:33    ,258K ,1 year ago,stoned girl tries to explain the digestive system | stoned science, STONED SCIENCE,False,365,25800000,233,3.88
,/watch?v=vKXVtdkmZbs,Smoking vs Juuling,      4:07    ,4.2M ,1 year ago,smoking vs juuling,None,True,365,4200000,207,3.45
https://i.ytimg.com/vi/ySDrZsiTgYA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAbbS06hKFRPZIYHzftuzqj_p974w,/watch?v=ySDrZsiTgYA,Sibling DNA Test Results! | Was I Adopted??,      9:03    ,1.1M ,1 year ago,sibling dna test results! | was i adopted??, Was I Adopted??,False,365,1100000,453,7.55
https://i.ytimg.com/vi/rBWImda1Zig/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAk_1KejAsoRINFB0iY-qQR_aacow,/watch?v=rBWImda1Zig,The Science of Racism | Creators for Change,      6:17    ,1.1M ,1 year ago,the science of racism | creators for change, Creators for Change,False,365,1100000,317,5.28
https://i.ytimg.com/vi/1iIENII-lVo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCfsKQiQDMwj3uwDeT7JBx7zwU8zw,/watch?v=1iIENII-lVo,THC vs CBD: What's In Your Weed?,      4:00    ,4.4M ,1 year ago,thc vs cbd: what's in your weed?,None,True,365,4400000,200,3.33
https://i.ytimg.com/vi/Pz0g5VA3pF0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCr2sz1igSVN6HdHvqeNaUgK953Rw,/watch?v=Pz0g5VA3pF0,Two Stoned Comedians Explain the Respiratory System | STONED SCIENCE,      6:06    ,666K ,1 year ago,two stoned comedians explain the respiratory system | stoned science, STONED SCIENCE,False,365,66600000,306,5.1
https://i.ytimg.com/vi/KjjME3oYbps/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDnwix0-h_IXsCilrBTsIXJDzJONA,/watch?v=KjjME3oYbps,Democrats vs Republicans - Which Brain is Better?,      3:22    ,1.6M ,1 year ago,democrats vs republicans - which brain is better?,None,True,365,1600000,172,2.87
https://i.ytimg.com/vi/6wwhbOaFuMI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDBw5u1xlR203E8ZFaPTEj0o3I-1w,/watch?v=6wwhbOaFuMI,We Ate Like Astronauts | Space Food Diet,      8:12    ,165K ,1 year ago,we ate like astronauts | space food diet, Space Food Diet,False,365,16500000,412,6.87
https://i.ytimg.com/vi/xzyytRY5htk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC6IHd9ptioJz1P8kdqgI_MOjlyHA,/watch?v=xzyytRY5htk,What If The Sun Disappeared For One Month?,      5:09    ,949K ,1 year ago,what if the sun disappeared for one month?,None,True,365,94900000,259,4.32
https://i.ytimg.com/vi/3TLf3hnxUaY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCcq2WtfXI61GSdmXrnv7OD8o84fg,/watch?v=3TLf3hnxUaY,What If You Stopped Masturbating?,      3:41    ,6.9M ,1 year ago,what if you stopped masturbating?,None,True,365,6900000,191,3.18
https://i.ytimg.com/vi/ifutqKQ6KQE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC_8jrwfZ8hgBKsUWvFfIQ_xJpzqw,/watch?v=ifutqKQ6KQE,Your Brain On Adderall - The Study Drug,      3:21    ,2M ,1 year ago,your brain on adderall - the study drug,None,True,365,2000000,171,2.85
https://i.ytimg.com/vi/3HRkKznJoZA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAT4l8vMKP43xlxUZ7hMrMsPGRuqA,/watch?v=3HRkKznJoZA,The Pi Song  (Memorize 100 Digits Of π),      1:15    ,9.2M ,1 year ago,the pi song  (memorize 100 digits of π),None,True,365,9200000,65,1.08
https://i.ytimg.com/vi/MitqjSYtwrQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCcxCVCd_3HllgIv1Z57FDGEd82yQ,/watch?v=MitqjSYtwrQ,The Science of Being Transgender ft. Gigi Gorgeous,      4:21    ,1.2M ,1 year ago,the science of being transgender ft. gigi gorgeous,None,True,365,1200000,221,3.68
https://i.ytimg.com/vi/vfDP2ONPPOU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBTM4dnR8UOVCZohyWkXcVE3nNFFA,/watch?v=vfDP2ONPPOU,Can You Spot The Liar?,      6:24    ,745K ,1 year ago,can you spot the liar?,None,True,365,74500000,324,5.4
https://i.ytimg.com/vi/S3vfHZI8VoI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBR-a9ZrObhWF2q7qN2uY1C2l9NNg,/watch?v=S3vfHZI8VoI,What If The World Lost Oxygen For 5 Seconds?,      3:19    ,3.6M ,1 year ago,what if the world lost oxygen for 5 seconds?,None,True,365,3600000,169,2.82
https://i.ytimg.com/vi/-ixUGwk6IC8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBK7EuNBWK-Lz-tKwNCPaN21qTyKg,/watch?v=-ixUGwk6IC8,Do Video Games Make You Violent?,      3:38    ,483K ,1 year ago,do video games make you violent?,None,True,365,48300000,188,3.13
https://i.ytimg.com/vi/NrEafQNV9KQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCmFMJOM1MX-0mJy55Zfe8o3NZkBg,/watch?v=NrEafQNV9KQ,How To Improve Your Memory RIGHT NOW!,      3:55    ,807K ,1 year ago,how to improve your memory right now!,None,True,365,80700000,205,3.42
https://i.ytimg.com/vi/xhjGOsQR6W8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD9tgFDG3In0IehioLg5RW8Wc3Qog,/watch?v=xhjGOsQR6W8,This Will Kill Your Brain Cells!,      4:09    ,656K ,1 year ago,this will kill your brain cells!,None,True,365,65600000,209,3.48
https://i.ytimg.com/vi/f-xbQeGZ6rk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAWtb9Bpr_9NScvDjNxhy-fhPR2KQ,/watch?v=f-xbQeGZ6rk,Your Body During Sex,      3:59    ,5M ,1 year ago,your body during sex,None,True,365,5000000,209,3.48
https://i.ytimg.com/vi/WuDy1XOU6_E/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCB3E3u4bK7o8dnzdejw6uDXLYEYA,/watch?v=WuDy1XOU6_E,Why Are You Single?,      3:37    ,1.9M ,1 year ago,why are you single?,None,True,365,1900000,187,3.12
https://i.ytimg.com/vi/w40XcUP5KrI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCm3MnDOmoQg9hw8Bh27ixx9cEYEA,/watch?v=w40XcUP5KrI,Will This Trick Your Ears? (Audio Illusions),      3:50    ,3.8M ,1 year ago,will this trick your ears? (audio illusions),None,True,365,3800000,200,3.33
