image,video_path,title,duration,views,date_posted,title_lower,series,error,days_since_posted,views_int,duration_sec,duration_min
https://i.ytimg.com/vi/GU3JqoUDkjA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBQ_r3mChLV4-oKh2wIHgvUxgc7Yg,/watch?v=GU3JqoUDkjA,Is Masturbation Good For You?,      3:00    ,21M ,4 years ago,is masturbation good for you?,None,True,1460,21000000,150,2.5
https://i.ytimg.com/vi/p60rN9JEapg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC7n8pkET4igjbS4NraXKqiPwocJA,/watch?v=p60rN9JEapg,The 9 BEST Scientific Study Tips,      3:26    ,11M ,4 years ago,the 9 best scientific study tips,None,True,1460,11000000,176,2.93
https://i.ytimg.com/vi/vPszR0-vTqc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD3ZdCYyr6FRB9bGAD8pbud0Pmi8g,/watch?v=vPszR0-vTqc,This Much Will Kill You,      3:41    ,18M ,4 years ago,this much will kill you,None,True,1460,18000000,191,3.18
https://i.ytimg.com/vi/haqi4xvjvKo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD4fgBXRubCo1zDMs55fXswVXngUA,/watch?v=haqi4xvjvKo,Smoking vs Vaping,      4:20    ,15M ,4 years ago,smoking vs vaping,None,True,1460,15000000,220,3.67
https://i.ytimg.com/vi/0diS49kvWWE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDnLh26qqiOMG4R1dKudjjASkfe0w,/watch?v=0diS49kvWWE,What If You Stopped Eating?,      3:31    ,6.6M ,4 years ago,what if you stopped eating?,None,True,1460,6600000,181,3.02
https://i.ytimg.com/vi/ZipzqCphi8s/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD9e3pOZ6dZdiD85ofr-i-6HZPhTw,/watch?v=ZipzqCphi8s,The Science of DOGS,      3:05    ,3.4M ,4 years ago,the science of dogs,None,True,1460,3400000,155,2.58
https://i.ytimg.com/vi/bkhhCi7nMFI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLChTmChZ5sdgKg8w3LPe3FvlLCu6w,/watch?v=bkhhCi7nMFI,This Is NOT NATURAL,      3:16    ,4.4M ,4 years ago,this is not natural,None,True,1460,4400000,166,2.77
https://i.ytimg.com/vi/tbZVyt65Jmw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC2EoL9Vbw7fE76foz3Tg7dMJSdUw,/watch?v=tbZVyt65Jmw,This Is Your Body Over 24 Hours,      5:27    ,5.8M ,4 years ago,this is your body over 24 hours,None,True,1460,5800000,277,4.62
https://i.ytimg.com/vi/27EBed9rzs8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAnPKaJfP7ZoNtIcN_khWRdDLUwZw,/watch?v=27EBed9rzs8,The Science of BACON!,      3:32    ,1.4M ,4 years ago,the science of bacon!,None,True,1460,1400000,182,3.03
https://i.ytimg.com/vi/5r1Sl8DKjf4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDG22tjOafJgeDVTQGgg6dNUM5DAA,/watch?v=5r1Sl8DKjf4,Could You Transfer Your Consciousness To Another Body?,      3:10    ,1.6M ,4 years ago,could you transfer your consciousness to another body?,None,True,1460,1600000,160,2.67
https://i.ytimg.com/vi/5GIfISN4-G8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBn9Ix56EdrcUzxQE1pzUG55zoj2g,/watch?v=5GIfISN4-G8,What Does Your PEE Say About You?,      2:59    ,4.2M ,5 years ago,what does your pee say about you?,None,True,1825,4200000,159,2.65
https://i.ytimg.com/vi/0mgmayMSESI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCT8NGayEFWKoUTKhIeN5a1a9vM7w,/watch?v=0mgmayMSESI,Are You Consuming Your Coffee Correctly?,      2:04    ,2.9M ,5 years ago,are you consuming your coffee correctly?,None,True,1825,2900000,104,1.73
https://i.ytimg.com/vi/QvlwO4_KZ9k/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC6jhcKBYZJHnyIfecYHk6tB7xGVA,/watch?v=QvlwO4_KZ9k,Why Do You Forget Their Name?,      2:06    ,1.4M ,5 years ago,why do you forget their name?,None,True,1825,1400000,106,1.77
https://i.ytimg.com/vi/zFM6gmgCuvA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAWSg5ODJKpBFvt5YGw2h6clnlc3Q,/watch?v=zFM6gmgCuvA,Can Birds Actually Deliver Messages?,      2:02    ,875K ,5 years ago,can birds actually deliver messages?,None,True,1825,87500000,102,1.7
https://i.ytimg.com/vi/wissIOikrqc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBv4fgxqXU2LS7gYeOhpwhJY63UWg,/watch?v=wissIOikrqc,The 6 Craziest Extinctions Ever,      4:26    ,3.4M ,5 years ago,the 6 craziest extinctions ever,None,True,1825,3400000,226,3.77
https://i.ytimg.com/vi/sWwd5vks9n8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAa42588vzjqhehVBhZALmwK_FmDA,/watch?v=sWwd5vks9n8,Science STYLE Cover - Taylor Swift Acapella Parody,      4:03    ,4.4M ,5 years ago,science style cover - taylor swift acapella parody,None,True,1825,4400000,203,3.38
https://i.ytimg.com/vi/tB5-JahAXfc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBYA1DTmq3b-F4c0ncXIvvYICsgeg,/watch?v=tB5-JahAXfc,How Good Is Your Eyesight? (TEST),      1:46    ,12M ,5 years ago,how good is your eyesight? (test),None,True,1825,12000000,96,1.6
https://i.ytimg.com/vi/JilYBVrFiLA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC8cMKKGPL-3y8NaCVOSl8yyaAXPQ,/watch?v=JilYBVrFiLA,What Happens If All The Bees Die?,      3:28    ,2.3M ,5 years ago,what happens if all the bees die?,None,True,1825,2300000,178,2.97
https://i.ytimg.com/vi/yUofDfhaIMM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAlBunqbOiwiBSWFL9McHk4MP5v-A,/watch?v=yUofDfhaIMM,AsapSCIENCE LIVE Book Launch! Performances + Q&A + SCIENCE!,      32:27    ,233K ,5 years ago,asapscience live book launch! performances + q&a + science!,None,True,1825,23300000,1627,27.12
https://i.ytimg.com/vi/F5kqThVON18/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDVu5ldW7Ljia5R_1DzhyJ4QpAmLw,/watch?v=F5kqThVON18,Your Brain On Shrooms,      2:51    ,8.4M ,5 years ago,your brain on shrooms,None,True,1825,8400000,151,2.52
https://i.ytimg.com/vi/bIdjf11seK8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLChKO2vuRnwlTdoyqoRQ8ectRdHhg,/watch?v=bIdjf11seK8,AsapSCIENCE Needs Your Help!,      2:03    ,454K ,5 years ago,asapscience needs your help!,None,True,1825,45400000,103,1.72
https://i.ytimg.com/vi/AskAQwOBvhc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDhYn8OsvjRZF_Xk1InkOrnpiCQAw,/watch?v=AskAQwOBvhc,What Colour Is This Dress? (SOLVED with SCIENCE),      2:06    ,28M ,5 years ago,what colour is this dress? (solved with science),None,True,1825,28000000,106,1.77
https://i.ytimg.com/vi/bV--EABqhiY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCAXs_vCrtr6GQgktBz0y2y79Bh0g,/watch?v=bV--EABqhiY,Can You Be Scared To Death?,      2:38    ,3.7M ,5 years ago,can you be scared to death?,None,True,1825,3700000,138,2.3
https://i.ytimg.com/vi/SZkGsgmpSNc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDVcNEbZRHLLDhwmMx73QqxEM0VtQ,/watch?v=SZkGsgmpSNc,Can Science Improve Your Sex Life?,      3:10    ,1.2M ,5 years ago,can science improve your sex life?,None,True,1825,1200000,160,2.67
https://i.ytimg.com/vi/bYXZP8eZKCw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBxsoIustIoCslbdQ2UGixHF1XAyQ,/watch?v=bYXZP8eZKCw,8 Sick Remedies That Actually Work - Scientifically!,      3:08    ,3.5M ,5 years ago,8 sick remedies that actually work - scientifically!,None,True,1825,3500000,158,2.63
https://i.ytimg.com/vi/guh7i7tHeZk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAnHozNC7BzglUV5XUx4jPLkx-Q1g,/watch?v=guh7i7tHeZk,What If Humans Disappeared?,      4:07    ,8.7M ,5 years ago,what if humans disappeared?,None,True,1825,8700000,207,3.45
https://i.ytimg.com/vi/Aw71zanwMnY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDaZjtswje61pOWSRk_3tOHGh0aaw,/watch?v=Aw71zanwMnY,The Scientific Power of Meditation,      3:00    ,3.8M ,5 years ago,the scientific power of meditation,None,True,1825,3800000,150,2.5
https://i.ytimg.com/vi/rr6lsTgZKAQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAOYkDTy-UbNbBfoV4I7IN3EdFtQQ,/watch?v=rr6lsTgZKAQ,Nice Guys Finish First,      4:28    ,5.2M ,5 years ago,nice guys finish first,None,True,1825,5200000,228,3.8
https://i.ytimg.com/vi/uiKg6JfS658/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCi7XVGSlcAihIdY2-nqnFaWIOm2g,/watch?v=uiKg6JfS658,Are You Sitting Too Much?,      3:02    ,3.3M ,5 years ago,are you sitting too much?,None,True,1825,3300000,152,2.53
https://i.ytimg.com/vi/jIAltUyFo5o/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB1xdx-nWEbxmKUY4oXApo4wdcy8A,/watch?v=jIAltUyFo5o,You're Not What You Think You Are,      3:16    ,3.9M ,5 years ago,you're not what you think you are,None,True,1825,3900000,166,2.77
https://i.ytimg.com/vi/pocNl2YhZdM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCzps2eeJ4g16iS_Ph7L2mZsw2ZrQ,/watch?v=pocNl2YhZdM,The Science Love Song,      3:31    ,7M ,5 years ago,the science love song,None,True,1825,7000000,181,3.02
https://i.ytimg.com/vi/BPJ0729NVjw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDa4ad5JwJ-wEPgBSvgk5TMtibWqw,/watch?v=BPJ0729NVjw,Early Birds vs Night Owls,      3:08    ,6M ,5 years ago,early birds vs night owls,None,True,1825,6000000,158,2.63
https://i.ytimg.com/vi/BPC7e8W8u18/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAYbph3wJG6tfZSiMH6k_9Gm1j2Qw,/watch?v=BPC7e8W8u18,Why Do We Like Our Own Farts?,      2:56    ,3.7M ,5 years ago,why do we like our own farts?,None,True,1825,3700000,156,2.6
https://i.ytimg.com/vi/Fw3x4wJMHiY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLALcDp3T9u2YFTgFzXA7XHZWQWQwg,/watch?v=Fw3x4wJMHiY,We Made A Book! Even More SCIENCE!!,      1:23    ,321K ,5 years ago,we made a book! even more science!!,None,True,1825,32100000,73,1.22
https://i.ytimg.com/vi/89shevn24L8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDBshKgdoHVO6rEMiLmJBVwQakMrQ,/watch?v=89shevn24L8,Can You Erase Bad Memories?,      3:33    ,3.1M ,5 years ago,can you erase bad memories?,None,True,1825,3100000,183,3.05
https://i.ytimg.com/vi/jEAr7ThsYew/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDVBLJUukgHk5F9F1eqkxdixejyhw,/watch?v=jEAr7ThsYew,Your Brain On MDMA,      2:38    ,8.4M ,5 years ago,your brain on mdma,None,True,1825,8400000,138,2.3
https://i.ytimg.com/vi/TnNixMosUIo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDGmZTSeh-tkKJPZrPonWisjIQvJQ,/watch?v=TnNixMosUIo,Amazing Energy Facts To Blow Your Mind,      3:34    ,2.1M ,5 years ago,amazing energy facts to blow your mind,None,True,1825,2100000,184,3.07
https://i.ytimg.com/vi/LNDE_LDWXW0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCPC1TLu_3O2LiNjpvQkUz3KLDKlQ,/watch?v=LNDE_LDWXW0,Do Periods Actually Make Women Moody? Ft. iiSuperwomanii,      5:34    ,8.6M ,5 years ago,do periods actually make women moody? ft. iisuperwomanii,None,True,1825,8600000,284,4.73
https://i.ytimg.com/vi/2g4fWaegoDk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBtUZV9gLs2HpfzGsMDKmSHT52vmQ,/watch?v=2g4fWaegoDk,Paper Towel vs Hand Dryers,      2:56    ,2.8M ,5 years ago,paper towel vs hand dryers,None,True,1825,2800000,156,2.6
https://i.ytimg.com/vi/HffWFd_6bJ0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCkq9A8IevKrAT0LUcfTpEHVrEu9A,/watch?v=HffWFd_6bJ0,5 Crazy Ways Social Media Is Changing Your Brain Right Now,      3:16    ,4.3M ,5 years ago,5 crazy ways social media is changing your brain right now,None,True,1825,4300000,166,2.77
https://i.ytimg.com/vi/4YOwEqGykDM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCGBkuzS33BAXWynJzFh53il9uGJQ,/watch?v=4YOwEqGykDM,Your Brain On Coffee,      3:15    ,5.7M ,5 years ago,your brain on coffee,None,True,1825,5700000,165,2.75
https://i.ytimg.com/vi/GOK1tKFFIQI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDDejvU7jGRj7w8S8oHQ-CZMDsSag,/watch?v=GOK1tKFFIQI,The Science of Depression,      3:46    ,7.7M ,5 years ago,the science of depression,None,True,1825,7700000,196,3.27
https://i.ytimg.com/vi/SVQlcxiQlzI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDIGwtWw_GB26p81y6w0qr_YQP4GQ,/watch?v=SVQlcxiQlzI,How Much Sleep Do You Actually Need?,      3:24    ,10M ,5 years ago,how much sleep do you actually need?,None,True,1825,10000000,174,2.9
https://i.ytimg.com/vi/BK3SXjJ5Zog/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBlcTBREQmZa7LrDfDvJWLB3fw_lg,/watch?v=BK3SXjJ5Zog,Does Penis Size Matter?,      2:50    ,12M ,5 years ago,does penis size matter?,None,True,1825,12000000,150,2.5
https://i.ytimg.com/vi/DfgkAJmp9-A/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCs1GPPD0zx50OzkQ9Xt8-FBKegoQ,/watch?v=DfgkAJmp9-A,7 Myths About The Brain You Thought Were True,      2:44    ,6.1M ,5 years ago,7 myths about the brain you thought were true,None,True,1825,6100000,144,2.4
https://i.ytimg.com/vi/iM8s1ch5TRw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAR7PIzxfZzpZmXIZw125c4WLsgrg,/watch?v=iM8s1ch5TRw,Should We All Be Eating Insects?,      3:05    ,1.7M ,5 years ago,should we all be eating insects?,None,True,1825,1700000,155,2.58
https://i.ytimg.com/vi/FFrbmYpvC4I/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDWbEC0zLG7hxf0Z5aoY_GcUgvgjw,/watch?v=FFrbmYpvC4I,Should You Hover Or Cover The Toilet Seat?,      2:16    ,3.5M ,5 years ago,should you hover or cover the toilet seat?,None,True,1825,3500000,116,1.93
https://i.ytimg.com/vi/kzo45hWXRWU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAXLjI7NLv4QZ6gAOBLqc8qq5B5zA,/watch?v=kzo45hWXRWU,Can You Trust Your Ears? (Audio Illusions),      3:30    ,12M ,6 years ago,can you trust your ears? (audio illusions),None,True,2190,12000000,180,3.0
https://i.ytimg.com/vi/gd7wAithl7I/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAJqgYoI8AnBMQzRR2Ym6jcISRH-g,/watch?v=gd7wAithl7I,The Science of Laziness,      2:38    ,7M ,6 years ago,the science of laziness,None,True,2190,7000000,138,2.3
https://i.ytimg.com/vi/DXjpb7SFi3s/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCLVyFV3aqea2nBqgpWY0HNN4lFLQ,/watch?v=DXjpb7SFi3s,What The Heck Is Gluten?,      2:34    ,2.8M ,6 years ago,what the heck is gluten?,None,True,2190,2800000,134,2.23
https://i.ytimg.com/vi/2rALJido4iI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDSa6y8KzlLV_juH5mSJfI1YMwjgA,/watch?v=2rALJido4iI,Why Are Babies So Cute?,      2:09    ,1.9M ,6 years ago,why are babies so cute?,None,True,2190,1900000,109,1.82
https://i.ytimg.com/vi/vr5n_ZOZ6E8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAmuuuKQ8PlU29FjmwGL_S0cDnNbg,/watch?v=vr5n_ZOZ6E8,Can We Genetically Improve Intelligence?,      3:10    ,1.7M ,6 years ago,can we genetically improve intelligence?,None,True,2190,1700000,160,2.67
https://i.ytimg.com/vi/zCheAcpFkL8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDB87rahw3wLBiHAANyOLUIOZXbiw,/watch?v=zCheAcpFkL8,What If You Stopped Drinking Water?,      3:31    ,7.1M ,6 years ago,what if you stopped drinking water?,None,True,2190,7100000,181,3.02
https://i.ytimg.com/vi/AJXX4vF6Zh0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB4cJjM_m6RHrVS1PkBATdgw_NQnw,/watch?v=AJXX4vF6Zh0,The Yawn-O-Meter (How Long Can You Last?),      3:48    ,3M ,6 years ago,the yawn-o-meter (how long can you last?),None,True,2190,3000000,198,3.3
https://i.ytimg.com/vi/I0dQx4SNSwE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDsWb4y8_6HDaFn9TzVT1p536WNMg,/watch?v=I0dQx4SNSwE,Why Do We Yawn?,      2:31    ,4.1M ,6 years ago,why do we yawn?,None,True,2190,4099999,131,2.18
https://i.ytimg.com/vi/ImW73w64MlM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCmoUd87NMZrdQrLeuTZO7bQrRCOQ,/watch?v=ImW73w64MlM,Why Do People Obsess Over Sports?,      2:35    ,1.3M ,6 years ago,why do people obsess over sports?,None,True,2190,1300000,135,2.25
https://i.ytimg.com/vi/t1nwSuWr_q8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDS2tgjqt8acNduoHKkSLeBKoUyoA,/watch?v=t1nwSuWr_q8,Can You Drink Too Much Water?,      2:25    ,3.4M ,6 years ago,can you drink too much water?,None,True,2190,3400000,125,2.08
https://i.ytimg.com/vi/d0CRvOJqwzE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB32l0IiJ-vYoztt-D6pF2P8_mfvA,/watch?v=d0CRvOJqwzE,Does Sex Affect Athletic Performance?,      2:33    ,3M ,6 years ago,does sex affect athletic performance?,None,True,2190,3000000,133,2.22
https://i.ytimg.com/vi/XeEIoGMldyc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDTsxGeU62KuNwLhl1fgVRnrLRi7A,/watch?v=XeEIoGMldyc,Does Stretching/Warming Up Actually Help?,      2:21    ,2M ,6 years ago,does stretching/warming up actually help?,None,True,2190,2000000,121,2.02
https://i.ytimg.com/vi/2ZiRZrYo5tA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCtJ_w6sqg1tpk2HooRIQFZtVgnbQ,/watch?v=2ZiRZrYo5tA,Talent vs Training,      2:19    ,4.5M ,6 years ago,talent vs training,None,True,2190,4500000,119,1.98
https://i.ytimg.com/vi/hew3z2FIbME/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDjvmJvjygc_JDzr9sAIRbraYuARA,/watch?v=hew3z2FIbME,Why Do We Get Nervous?,      2:29    ,2.8M ,6 years ago,why do we get nervous?,None,True,2190,2800000,129,2.15
https://i.ytimg.com/vi/ofbnpVbtqTc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBvrdiTHYnrN1gFcTd-TYKJSehWyw,/watch?v=ofbnpVbtqTc,Can Music Improve Athletic Performance?,      2:16    ,2M ,6 years ago,can music improve athletic performance?,None,True,2190,2000000,116,1.93
https://i.ytimg.com/vi/OXw9P6sCcF4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAtAkQMGxPlh3cgrG75mYKb56KCnQ,/watch?v=OXw9P6sCcF4,How Olympians Have Changed (1924-2014),      2:27    ,2.3M ,6 years ago,how olympians have changed (1924-2014),None,True,2190,2300000,127,2.12
https://i.ytimg.com/vi/fOyO6l75GU8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBp-BSqSPVEbG4TiLNssLvtNwJ87Q,/watch?v=fOyO6l75GU8,Amazing Olympic Facts,      3:10    ,1.6M ,6 years ago,amazing olympic facts,None,True,2190,1600000,160,2.67
https://i.ytimg.com/vi/OOsqkQytHOs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBozVFiPMR-LUU5QqAKbn9rHAeKUw,/watch?v=OOsqkQytHOs,Can Video Games Make You Smarter?,      4:14    ,6.6M ,6 years ago,can video games make you smarter?,None,True,2190,6600000,214,3.57
https://i.ytimg.com/vi/u2GWd2j3qJ8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAL52EHZd5T0xBNSAvDVHgkGJ1sdw,/watch?v=u2GWd2j3qJ8,Can Plants Think?,      3:45    ,3.7M ,6 years ago,can plants think?,None,True,2190,3700000,195,3.25
https://i.ytimg.com/vi/RWiOhlqEDz4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBEsnvzDm1IPhBMsL6JVpmL2OX4Kg,/watch?v=RWiOhlqEDz4,Does Being Cold Make You Sick?,      2:45    ,6.3M ,6 years ago,does being cold make you sick?,None,True,2190,6300000,145,2.42
