image,video_path,title,duration,views,date_posted,title_lower,series,error,days_since_posted,views_int,duration_sec,duration_min
https://i.ytimg.com/vi/qCj2oN4QD48/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAmD8UTzoMuY0nvEu47UCLKsvelNA,/watch?v=qCj2oN4QD48,The YouTube Science Fireplace,      1:00:01    ,821K ,6 years ago,the youtube science fireplace,None,True,2190,82100000,2,0.03
https://i.ytimg.com/vi/-pziElSiJgc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAhI3dAHUgw057zlsSs8FNkgZajqw,/watch?v=-pziElSiJgc,Amazing Facts To Blow Your Mind Pt. 3,      2:19    ,6.1M ,6 years ago,amazing facts to blow your mind pt. 3,None,True,2190,6100000,119,1.98
https://i.ytimg.com/vi/QD2Rdeo8vuE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBvQoLHbKlgyNMQQLJ6d8HV0FI_vQ,/watch?v=QD2Rdeo8vuE,Will 3D Printing Change Everything?,      3:16    ,3M ,6 years ago,will 3d printing change everything?,None,True,2190,3000000,166,2.77
https://i.ytimg.com/vi/vxI7PTVRfhQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC_zRgTlGj0nPG7_fEZtC783f_tpQ,/watch?v=vxI7PTVRfhQ,Your Brain on Crack Cocaine,      3:03    ,8.1M ,6 years ago,your brain on crack cocaine,None,True,2190,8100000,153,2.55
https://i.ytimg.com/vi/btV4K9JMVEQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCqr-P6HUB3V9pPxsa8xgoFYoMtig,/watch?v=btV4K9JMVEQ,Are Silent Farts Worse?,      1:55    ,4.4M ,6 years ago,are silent farts worse?,None,True,2190,4400000,105,1.75
https://i.ytimg.com/vi/zjsOOT347cA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCZZLOrXwkY5MkDwVfPrllnwGiNXQ,/watch?v=zjsOOT347cA,Fresh vs Frozen Food,      2:08    ,5.2M ,6 years ago,fresh vs frozen food,None,True,2190,5200000,108,1.8
https://i.ytimg.com/vi/vzrjEP5MOT4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDI0X18yD2CKz8SVhjcD0etvtHmQw,/watch?v=vzrjEP5MOT4,Can Stress Actually Kill You?,      3:08    ,4.3M ,6 years ago,can stress actually kill you?,None,True,2190,4300000,158,2.63
https://i.ytimg.com/vi/ulK9XUd_hh8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDlsxe1d94Vdo4bbIb4Ros_PaKU7w,/watch?v=ulK9XUd_hh8,The Most Horrifying Parasites!,      3:01    ,2.3M ,6 years ago,the most horrifying parasites!,None,True,2190,2300000,151,2.52
https://i.ytimg.com/vi/YHin6lk4KqU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBPTT27z_79t-xA3pp3__JeobSmBA,/watch?v=YHin6lk4KqU,Can We Survive The Sun's Death?,      3:37    ,5.4M ,6 years ago,can we survive the sun's death?,None,True,2190,5400000,187,3.12
https://i.ytimg.com/vi/V43t_S7VGJA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBJK72LUX6My2mmH4uODjwZv5RnZw,/watch?v=V43t_S7VGJA,Could Your Brain Be Hacked?,      2:46    ,2.9M ,6 years ago,could your brain be hacked?,None,True,2190,2900000,146,2.43
https://i.ytimg.com/vi/nNhDkKAvxFk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBLeepEpACrKFcxxYBOUX0VKanf2w,/watch?v=nNhDkKAvxFk,What If You Stopped Sleeping?,      3:01    ,9.6M ,6 years ago,what if you stopped sleeping?,None,True,2190,9600000,151,2.52
https://i.ytimg.com/vi/lGglw8eAikY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAe9cNbFC8XuqCmSafstGVxsxx-rg,/watch?v=lGglw8eAikY,The Science of Heartbreak,      2:49    ,6.2M ,6 years ago,the science of heartbreak,None,True,2190,6200000,149,2.48
https://i.ytimg.com/vi/ZflIMBxyIak/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCN4m9tvKrpTOntO0WNGfJEM7toSg,/watch?v=ZflIMBxyIak,Can You Trust Your Eyes?,      2:04    ,6.6M ,6 years ago,can you trust your eyes?,None,True,2190,6600000,104,1.73
,/watch?v=hmqguIFMC-Y,What If You Stopped Going Outside?,      3:05    ,7.3M ,6 years ago,what if you stopped going outside?,None,True,2190,7300000,155,2.58
,/watch?v=VxcbppCX6Rk,How Old Are Your Ears? (Hearing Test),      1:38    ,20M ,6 years ago,how old are your ears? (hearing test),None,True,2190,20000000,88,1.47
,/watch?v=KAbMjI71JqY,Behind The Scenes (The Science of AsapSCIENCE!),      10:01    ,925K ,6 years ago,behind the scenes (the science of asapscience!),None,True,2190,92500000,501,8.35
,/watch?v=hMIHFR_P7QY,The Poop Cycle,      3:13    ,4.8M ,6 years ago,the poop cycle,None,True,2190,4800000,163,2.72
,/watch?v=Agdvt9M3NJA,Could We Stop An Asteroid? Feat. Bill Nye,      7:08    ,7.7M ,6 years ago,could we stop an asteroid? feat. bill nye,None,True,2190,7700000,358,5.97
https://i.ytimg.com/vi/eml6f9g_Yhw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCATEAJiIh5QdJE8PEMSuzY8y93Yw,/watch?v=eml6f9g_Yhw,Weird Ways to Burn 200 Calories,      2:25    ,9.8M ,6 years ago,weird ways to burn 200 calories,None,True,2190,9800000,125,2.08
https://i.ytimg.com/vi/NXGaOrXNIo8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC9EGU_XAXPjFJhBoricWo7jf6spg,/watch?v=NXGaOrXNIo8,1 Year Old + Q&A + T-SHIRTS!,      1:26    ,439K ,6 years ago,1 year old + q&a + t-shirts!,None,True,2190,43900000,76,1.27
https://i.ytimg.com/vi/KMGUmcveQeg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA3Y6pE6Za1JnkpGNCJWL5w7I2uFw,/watch?v=KMGUmcveQeg,This Is 200 Calories,      3:09    ,19M ,6 years ago,this is 200 calories,None,True,2190,19000000,159,2.65
https://i.ytimg.com/vi/dChhzNGHgnA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBNes9DV0V9txpLVYOdPgv61PtBJw,/watch?v=dChhzNGHgnA,The Scientific Secret of Strength and Muscle Growth,      3:20    ,5.1M ,6 years ago,the scientific secret of strength and muscle growth,None,True,2190,5100000,170,2.83
https://i.ytimg.com/vi/wgxJhpLoFFU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC0ebOPE25NidnGkE-PfB1jABuXJQ,/watch?v=wgxJhpLoFFU,Could We Record Our Dreams?,      3:55    ,5.6M ,7 years ago,could we record our dreams?,None,True,2555,5600000,205,3.42
https://i.ytimg.com/vi/kqx0-ol5qeQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAVBUPswwcWw5hqImJoCkhlu5Hfuw,/watch?v=kqx0-ol5qeQ,Will Dancing Get You Laid?,      3:36    ,2.4M ,7 years ago,will dancing get you laid?,None,True,2555,2400000,186,3.1
https://i.ytimg.com/vi/Naecv3h868c/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCvUK0aOJZMlJ2jQFVdj9Fzf-snuQ,/watch?v=Naecv3h868c,What Is Multiple Sclerosis?,      2:43    ,1.2M ,7 years ago,what is multiple sclerosis?,None,True,2555,1200000,143,2.38
https://i.ytimg.com/vi/FJeuK1Pl2bQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDooxvoQISAjGmnARB3mnmi6dhE_Q,/watch?v=FJeuK1Pl2bQ,Childbirth vs Getting Kicked in the Balls,      4:08    ,16M ,7 years ago,childbirth vs getting kicked in the balls,None,True,2555,16000000,208,3.47
https://i.ytimg.com/vi/QGdHJSIr1Z0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBxWf2ly9_jzEnhVBeroNAsIo6XCw,/watch?v=QGdHJSIr1Z0,Why Do We Cry?,      2:30    ,5.3M ,7 years ago,why do we cry?,None,True,2555,5300000,130,2.17
https://i.ytimg.com/vi/PoGXr6hUTD4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAsDD5GXUnmFhblY91ddd2MI1KOyg,/watch?v=PoGXr6hUTD4,The Science of Cats,      2:57    ,4.5M ,7 years ago,the science of cats,None,True,2555,4500000,157,2.62
https://i.ytimg.com/vi/-EA2eWZuYDs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA_U7bNHPSzDCAkny5OHG_HHvlwWg,/watch?v=-EA2eWZuYDs,The Science of Goosebumps and Music Chills,      1:56    ,1.8M ,7 years ago,the science of goosebumps and music chills,None,True,2555,1800000,106,1.77
https://i.ytimg.com/vi/P6zcSFA7ymo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBpbRXjr4q60U9MEOADFhy-AEmY4Q,/watch?v=P6zcSFA7ymo,Should You Use The SNOOZE Button?,      2:21    ,5.4M ,7 years ago,should you use the snooze button?,None,True,2555,5400000,121,2.02
https://i.ytimg.com/vi/N5plbx-i2Kw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAaRTZmVMVbToccPZ28EEl7n2VcDw,/watch?v=N5plbx-i2Kw,The Science of Hair Loss/Balding,      1:57    ,1.8M ,7 years ago,the science of hair loss/balding,None,True,2555,1800000,107,1.78
https://i.ytimg.com/vi/BkcXbx5rSzw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC_gqD-ObhKMbRLZeDJqmKzEB-vUA,/watch?v=BkcXbx5rSzw,The Science of Aging,      2:06    ,2.8M ,7 years ago,the science of aging,None,True,2555,2800000,106,1.77
https://i.ytimg.com/vi/KG_ybdk1VaE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCm8oXLrMPlMQXG8cH_X-lzERvxgA,/watch?v=KG_ybdk1VaE,Butter vs Margarine,      3:10    ,4.8M ,7 years ago,butter vs margarine,None,True,2555,4800000,160,2.67
https://i.ytimg.com/vi/1Ya67aLaaCc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDxcZEk9SE1h5vNfJnBqMHJyW9tOQ,/watch?v=1Ya67aLaaCc,The Science of Pornography Addiction (SFW),      3:07    ,8.7M ,7 years ago,the science of pornography addiction (sfw),None,True,2555,8700000,157,2.62
https://i.ytimg.com/vi/eDMwpVUhxAo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBF6ewv-Dh1AJ2Er1wGq_TK9VyaUg,/watch?v=eDMwpVUhxAo,The Science of Love,      2:54    ,5.5M ,7 years ago,the science of love,None,True,2555,5500000,154,2.57
https://i.ytimg.com/vi/JiTz2i4VHFw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC6cDa8S7uk840G4KSth-YXnbc3Bg,/watch?v=JiTz2i4VHFw,Brain Tricks - This Is How Your Brain Works,      4:41    ,14M ,7 years ago,brain tricks - this is how your brain works,None,True,2555,14000000,241,4.02
https://i.ytimg.com/vi/1a8pI65emDE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCG3yRO5kPZRqxQB2011SQp25qoVQ,/watch?v=1a8pI65emDE,Which Came First - The Chicken or the Egg?,      3:31    ,21M ,7 years ago,which came first - the chicken or the egg?,None,True,2555,21000000,181,3.02
https://i.ytimg.com/vi/-v-IMSKOtoE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDTWd3oMSX8AMU7LcbJsGF7WPPmAg,/watch?v=-v-IMSKOtoE,The Scientific Power of Thought,      2:50    ,3.9M ,7 years ago,the scientific power of thought,None,True,2555,3900000,150,2.5
https://i.ytimg.com/vi/z1Kdoja3hlk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB6YqaEez-oeknjPbhqLdqnEfDo2Q,/watch?v=z1Kdoja3hlk,We were all female,      1:50    ,5.9M ,7 years ago,we were all female,None,True,2555,5900000,100,1.67
https://i.ytimg.com/vi/cKZStlBECHo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD5VYe8Mfx4bjWLntHo1yrk2qu_6A,/watch?v=cKZStlBECHo,Amazing Facts to Blow Your Mind Pt. 2,      2:24    ,9.3M ,7 years ago,amazing facts to blow your mind pt. 2,None,True,2555,9300000,124,2.07
https://i.ytimg.com/vi/JSIkdWxotKw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAfcKe3jOACLaBp0K__ph9pC28-FQ,/watch?v=JSIkdWxotKw,Can Money Buy Happiness?,      2:50    ,3.1M ,7 years ago,can money buy happiness?,None,True,2555,3100000,150,2.5
https://i.ytimg.com/vi/lHfjvYzr-3g/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBzeAoJOpw6k-SO5LjtM7ePSNCBzw,/watch?v=lHfjvYzr-3g,The Science of Productivity,      3:16    ,4.2M ,7 years ago,the science of productivity,None,True,2555,4200000,166,2.77
https://i.ytimg.com/vi/7Vozr9vHeMo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAmlMyb4NDpjeB45h6EQ8R116hEJQ,/watch?v=7Vozr9vHeMo,The Science of 'Plan B' - Emergency Contraception,      2:47    ,2.6M ,7 years ago,the science of 'plan b' - emergency contraception,None,True,2555,2600000,147,2.45
https://i.ytimg.com/vi/H2_6cqa2cP4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBX3H43muBR_26GUpl0VqOUM6ifLA,/watch?v=H2_6cqa2cP4,The Evolution of Life on Earth,      2:20    ,2.8M ,7 years ago,the evolution of life on earth,None,True,2555,2800000,120,2.0
https://i.ytimg.com/vi/vkpz7xFTWJo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCmOVXbX7yXmWVQO4j2Csu_CposSA,/watch?v=vkpz7xFTWJo,Your Brain on Drugs: Alcohol,      2:14    ,4.1M ,7 years ago,your brain on drugs: alcohol,None,True,2555,4099999,114,1.9
https://i.ytimg.com/vi/D1et5NgT6bQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB3DqsVni6udmNltvYNq3izDTIKsw,/watch?v=D1et5NgT6bQ,The Science of 'Morning Wood',      2:05    ,5.8M ,7 years ago,the science of 'morning wood',None,True,2555,5800000,105,1.75
https://i.ytimg.com/vi/9vRUxbzJZ9Y/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDEUS3HJNOlinhGxk1Wo1WRaj9eBA,/watch?v=9vRUxbzJZ9Y,The Monty Hall Problem - Explained,      2:48    ,1.9M ,7 years ago,the monty hall problem - explained,None,True,2555,1900000,148,2.47
https://i.ytimg.com/vi/Xa25r6XO394/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAhdGNt3PTAaDYUk_AF8d4V7BgBBQ,/watch?v=Xa25r6XO394,Zombie Apocalypse Science,      2:18    ,5M ,7 years ago,zombie apocalypse science,None,True,2555,5000000,118,1.97
https://i.ytimg.com/vi/49RztN4Bqu0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBdKaUTGf5FxvpIxnrjDBLkt9g2nA,/watch?v=49RztN4Bqu0,The Moon Illusion,      2:04    ,2.4M ,7 years ago,the moon illusion,None,True,2555,2400000,104,1.73
https://i.ytimg.com/vi/-qDi7IbYGVY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBpHlgYfoq8gDTIKw8SzaixQxiGnw,/watch?v=-qDi7IbYGVY,Why Do We Blush?,      1:47    ,3.4M ,7 years ago,why do we blush?,None,True,2555,3400000,97,1.62
https://i.ytimg.com/vi/lYSX51xBkos/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCqzbuzSwmbg1nZY33CdpIggsfXpg,/watch?v=lYSX51xBkos,The Science of Lucid Dreaming,      2:35    ,7.9M ,7 years ago,the science of lucid dreaming,None,True,2555,7900000,135,2.25
https://i.ytimg.com/vi/oeF6rFN9org/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBDz8J9dyq9x3i6sQJbrvzhQG76Vw,/watch?v=oeF6rFN9org,Your Brain on Drugs: Marijuana,      2:27    ,12M ,7 years ago,your brain on drugs: marijuana,None,True,2555,12000000,127,2.12
https://i.ytimg.com/vi/0CP0VX9XFXU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDy3J4zs86rUtMvBo032do-tW1Alw,/watch?v=0CP0VX9XFXU,Motion Sickness - What is it?,      1:38    ,1.3M ,7 years ago,motion sickness - what is it?,None,True,2555,1300000,88,1.47
https://i.ytimg.com/vi/1nBwfZZvjKo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDFbAg5qC5MEEiuD89pCQNXT8Mmzw,/watch?v=1nBwfZZvjKo,The Science of Procrastination - And How To Manage It,      2:49    ,2.2M ,7 years ago,the science of procrastination - and how to manage it,None,True,2555,2200000,149,2.48
https://i.ytimg.com/vi/6Ni5HOdGtzM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDLZeSU4DSu_5EhaCWkpRt6PvtHIw,/watch?v=6Ni5HOdGtzM,Amazing Facts to Blow Your Mind Pt. 1,      2:09    ,9.3M ,7 years ago,amazing facts to blow your mind pt. 1,None,True,2555,9300000,109,1.82
https://i.ytimg.com/vi/hpc2NjUAtOY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAhGz2Ki-biZU2dGPiSWDlqk6FKLA,/watch?v=hpc2NjUAtOY,The Science of Orgasms,      2:45    ,9.4M ,7 years ago,the science of orgasms,None,True,2555,9400000,145,2.42
https://i.ytimg.com/vi/NMXNf_sCFAA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBjXkdY2pE3aTRJKDFIakr0OFIr7A,/watch?v=NMXNf_sCFAA,The Creation of Pearls,      1:23    ,1M ,7 years ago,the creation of pearls,None,True,2555,1000000,73,1.22
https://i.ytimg.com/vi/HA00ZctGz50/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAtVVd9F1ZSC9cyqISClzP21HTp5w,/watch?v=HA00ZctGz50,Scientific Weight Loss Tips,      2:32    ,8M ,7 years ago,scientific weight loss tips,None,True,2555,8000000,132,2.2
https://i.ytimg.com/vi/BwqAelWSgHk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAUKRM6BX3AgdvmU3Tv-itFveMKIw,/watch?v=BwqAelWSgHk,The Science of Appetite - Beating Overeating,      1:50    ,1.9M ,7 years ago,the science of appetite - beating overeating,None,True,2555,1900000,100,1.67
https://i.ytimg.com/vi/SePL2w5f6dE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDj0MdpRYL9-WqePlmazk2H_bvCuQ,/watch?v=SePL2w5f6dE,The Scientific Power of Music,      1:57    ,2.3M ,7 years ago,the scientific power of music,None,True,2555,2300000,107,1.78
https://i.ytimg.com/vi/8x5APKnt9KY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBkQUbtTSITGj8kyMK-brHvo5db7Q,/watch?v=8x5APKnt9KY,How to be UnBEETable - Olympic Advantage #2,      1:50    ,421K ,7 years ago,how to be unbeetable - olympic advantage #2,None,True,2555,42100000,100,1.67
https://i.ytimg.com/vi/NJ_f9onTTQE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAtbuE0YZIYHd-Kq_YPUILUz5lI4g,/watch?v=NJ_f9onTTQE,The Scientific Power of Naps,      1:54    ,3M ,7 years ago,the scientific power of naps,None,True,2555,3000000,104,1.73
https://i.ytimg.com/vi/fuvY5YG5zA4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAu-ClcKMkJJ52nF1URs4u9cIktnw,/watch?v=fuvY5YG5zA4,The Secret to Rising Sea Levels - Thermal Expansion,      1:16    ,478K ,7 years ago,the secret to rising sea levels - thermal expansion,None,True,2555,47800000,66,1.1
https://i.ytimg.com/vi/o40wD7Nf9oY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCQ9lqSfIJ58M2R3fb3gDqcPzg9_g,/watch?v=o40wD7Nf9oY,The Science of Superheroes - SPIDER-MAN,      2:19    ,2.7M ,7 years ago,the science of superheroes - spider-man,None,True,2555,2700000,119,1.98
https://i.ytimg.com/vi/wmkO8oWyg8Y/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBwmFf9tKM9hsrhT-voNsPj9aUBIg,/watch?v=wmkO8oWyg8Y,The Olympic Altitude Advantage,      2:20    ,586K ,7 years ago,the olympic altitude advantage,None,True,2555,58600000,120,2.0
https://i.ytimg.com/vi/Soo4f6e1zCs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCG3HLJ0gMk877gaq_P5b2DyfAsaQ,/watch?v=Soo4f6e1zCs,The Scientific Hangover Cure,      2:30    ,2.7M ,7 years ago,the scientific hangover cure,None,True,2555,2700000,130,2.17
https://i.ytimg.com/vi/mq1F4It-3RM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCyQ6PULmORh-X1m4R8xPN-i-SXDA,/watch?v=mq1F4It-3RM,What causes a Hangover?,      2:20    ,1.3M ,7 years ago,what causes a hangover?,None,True,2555,1300000,120,2.0
https://i.ytimg.com/vi/7_5MnsdQeQs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBTvN4Br7PfxZbghfwMi3CZtYYdug,/watch?v=7_5MnsdQeQs,How Prostate Cancer Works,      3:43    ,602K ,7 years ago,how prostate cancer works,None,True,2555,60200000,193,3.22
https://i.ytimg.com/vi/S98EZosvRqg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCaGs-IzrZg_OGZRAss5mrblkMxXg,/watch?v=S98EZosvRqg,Why do coffee and alcohol make you PEE more?,      1:53    ,1M ,7 years ago,why do coffee and alcohol make you pee more?,None,True,2555,1000000,103,1.72
https://i.ytimg.com/vi/5kK-cIHnVg4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB1dOumh1sRKe2GK-8z0m57GkeJ2w,/watch?v=5kK-cIHnVg4,How to SEE or HEAR the Big Bang,      2:02    ,1M ,8 years ago,how to see or hear the big bang,None,True,2920,1000000,102,1.7
